name,price,rating,generation,gpu,ram,ssd,graphics,display,os,warranty
Asus Vivobook Go 15 OLED E1504FAB-LK549WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹50,990",53,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16 GB LPDDR5 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo Yoga Slim 7x 14Q8X9 83ED003BIN Laptop (Snapdragon X Elite/ 32GB/ 1TB SSD/ Windows 11 Home),"₹1,20,990",59,Qualcomm Snapdragon X Elite X1E-78-100,12 Cores,32 GB LPDDR5X RAM,1 TB SSD,Qualcomm Adreno,"14.5 inches, 2944 x 1840 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
HP Victus 15-FA1411TX Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹71,490",66,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Gigabyte G6X 9KG-43IN854SH Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,08,976",70,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1200 pixels",Windows 11 OS,2 Year Warranty
Dell Inspiron 5445 Laptop (AMD Ryzen 5 8540U/ 16GB/ 512GB SSD/ Windows 11 Home),"₹60,390",64,8th Gen AMD Ryzen 5 8540U,"Hexa Core, 12 Threads",16 GB DDR5 RAM,512 GB SSD,AMD Radeon Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
MSI Modern 14 C12MO-1249IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹39,990",56,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 3 82KU024GIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),"₹58,990",63,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,Integrated AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Gigabyte Aorus 16X ASG-63INC65SH Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),"₹1,97,572",,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,2 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
HP Pavilion 16 AI 16-ag0019AU Laptop (AMD Ryzen 5 8540U/ 16GB / 512GB SSD/ Win11),"₹62,990",62,8th Gen AMD Ryzen 5 8540U,"Hexa Core, 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,AMD Radeon AMD,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
HP ProBook 440 G9 9S706AT Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹96,000",63,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook S15 OLED S5504VA-MA943WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),"₹94,990",65,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
MSI Modern 15 B12UC-2086IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/4GB Graphics),"₹63,390",68,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
Lenovo Thinkpad E16 G1 21JNS0QD00 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹49,990",59,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated,"16 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo LOQ 15IRX9 83DV00PQIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),"₹77,990",66,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo Yoga 7 14IML9 83DJ00AKIN Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),"₹94,990",59,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5x RAM,512 GB SSD,Integrated Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
MSI Modern 14 C12MO-1211IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹49,990",55,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16 GB  RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook 15 X1504ZA-NJ549WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹46,490",56,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios 16 NH.QNXSI.004 Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4070),"₹1,79,990",,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
Lenovo Yoga Book 9 83FF0034IN Laptop (Intel Evo Core Ultra 7 155U/ 32GB/ 1TB SSD/ Win11),"₹2,39,990",75,Intel Core Ultra 7 155U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",32 GB LPDDR5x RAM,1 TB SSD,Intel Integrated Graphics,"13.3 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,3 Year Warranty
Lenovo IdeaPad Slim 3 82XN006MIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹33,190",53,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Victus Special Edition 15-fa1382TX Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ RTX 3050A),"₹71,490",61,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad 1 15ALC7 82R400EFIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),"₹43,290",57,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming F15 FX577ZC-HN193W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 / 4GB Graph),"₹76,990",69,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Victus Special Edition 15-fa1389TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ RTX 3050A),"₹75,990",65,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Victus 15-fa0333TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 3050),"₹67,300",59,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire Lite AL15-52 Laptop (Intel 12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),"₹55,990",61,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3D 15 SpatialLabs Edition 3D Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 2050),"₹1,49,990",66,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 3840 x 2160 pixels",Windows 11 OS,2 Year Warranty
Asus TUF Gaming A15 FA566NC-HN083WS Laptop (AMD Ryzen 5 7535HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),"₹61,990",66,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Air Falcon Series laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹25,890",,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB  RAM,512 GB SSD,Intel Integrated UHD,"14.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Thomson Neo 15 IN-N15I Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home),"₹32,990",55,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Chromebook 14a-nf0017tu Laptop (Intel Core i3-N305/ 8GB/ 256GB UFS/ Chrome OS),"₹44,170",,Intel Core i3 N305,"Octa Core, 8 Threads",8 GB LPDDR5 RAM,256 GB Hard Disk,Intel Integrated UHD,"14 inches, 1080 x 1920 pixels, Touch Screen",Chrome OS,1 Year Warranty
HP Chromebook x360 14b-cd0012TU Laptop (Intel Processor N200/ 8GB/ 128GB UFS/ Chrome OS),"₹40,990",,Intel N200 N200,"Quad Core, 4 Threads",8 GB LPDDR5 RAM,128 GB Hard Disk,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS OS,1 Year Warranty
Dell XPS 9345 AI Laptops (Snapdragon X Elite/ 16GB/ 512GB SSD/ Win11),"₹1,55,990",69,Qualcomm Snapdragon X Elite X1E-80-100,12 Cores,16 GB LPDDR5X RAM,512 GB SSD,Qualcomm Adreno GPU,"13.4 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Acer Aspire 3 A325-45 Laptop (Intel Core Celeron N4500/ 8GB/ 512GB SSD/ Win11),"₹23,990",,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB LPDDR4X RAM,512 GB SSD,Intel UHD,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Acer Aspire 3D 15 SpatialLabs Edition  A3D15-71GM 3D Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB RTX 4050),"₹1,74,990",72,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 3840 x 2160 pixels",Windows 11 OS,2 Year Warranty
Lenovo Ideapad 5 ‎14AHP9 2-in-1 83DR003DIN Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11 Home),"₹72,690",63,8th Gen AMD Ryzen 5 8645HS,"Hexa Core, 12 Threads",16 GB LPDDR5X RAM,512 GB SSD,AMD Radeon,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Lenovo Ideapad 5 83DR003BIN ‎2-in-1 Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11 Home),"₹77,690",64,8th Gen AMD Ryzen 7 8845HS,"Octa Core, 16 Threads",16 GB LPDDR5X RAM,512 GB SSD,AMD Radeon,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Microsoft Surface Pro 11 ‎ZIB-00031 Laptop (Snapdragon X Elite/ 16GB/ 1TB SSD/ Win11),"₹1,80,990",53,Qualcomm Snapdragon X Elite,12 Cores,16 GB LPDDR5x RAM,1 TB SSD,Qualcomm Adreno GPU,"13 inches, 2880 x 1920 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Microsoft Surface Laptop 7 13.8 ‎‎ZGQ-00023 (Snapdragon X Elite/ 32GB/ 1TB SSD/ Win11),"₹2,02,990",52,Qualcomm Snapdragon X Elite,12 Cores,32 GB ‎LPDDR5x RAM,1 TB SSD,Qualcomm Adreno GPU,"13.8 inches, 2304 x 1536 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Microsoft Surface Pro 11 2024 ‎ZID-00014 Laptop (Snapdragon X Elite/ 32GB/ 1TB SSD/ Win11),"₹2,32,990",59,Qualcomm Snapdragon X Elite,12 Cores,32 GB LPDDR5x RAM,1 TB SSD,Qualcomm Adreno GPU,"13 inches, 2880 x 1920 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Microsoft Surface Laptop 7 15 ‎ZHG-00023 (Snapdragon X Elite/ 16GB/ 256GB SSD/ Win11),"₹1,29,000",,Qualcomm Snapdragon X Elite,12 Cores,16 GB ‎LPDDR5x RAM,256 GB SSD,Qualcomm Adreno GPU,"15 inches, 2496 x 1664 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Microsoft Surface Laptop 7 ‎ZGM-00023 (Snapdragon X Plus/ 16GB/ 512GB SSD/ Win11),"₹1,31,990",,Qualcomm Snapdragon X Plus,10 Cores,16 GB LPDDR5x RAM,512 GB SSD,Qualcomm Adreno GPU,"13.8 inches, 2304 x 1536 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Thomson Neo Series IN-N14C Laptop (Intel Celeron N4020/ 4 GB/128 GB SSD/Win11 Home),"₹12,990",,Intel Celeron N4020,"Dual Core, 2 Threads",4 GB LPDDR4 RAM,128 GB SSD,Intel Integrated UHD,"14.1 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Dell XPS 13 9345 AI Laptops (Snapdragon X Plus/ 16GB/ 512GB SSD/ Win11),"₹1,44,990",55,Qualcomm Snapdragon X Plus X1E-80-100,12 Cores,16 GB LPDDR5X RAM,512 GB SSD,Qualcomm Adreno GPU,"13.4 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
HP Chromebook x360 14b-cd0014TU Laptop (Intel Core i3-N305/ 8GB/ 256GB UFS/ Chrome OS),"₹41,641",,Intel Core i3 N305,"Octa Core, 8 Threads",8 GB LPDDR5 RAM,256 GB Hard Disk,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS OS,1 Year Warranty
Infinix Zero Book Ultra AI PC ZL514 Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win 11 Home),"₹85,990",65,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Integrated Intel Arc,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Infinix Zero Book Ultra AI ZL514 Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win 11 Home),"₹64,990",59,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Integrated Intel Arc,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad 3 14IAU7 82RJ00FFIN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),"₹37,250",57,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Colorful Evol P15 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),"₹91,990",65,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
HP Chromebook 14a-nf0014tu Laptop (Intel Processor N100/ 4GB/ 64GB UFS/ Chrome OS),"₹29,610",,Intel N100 N100,"Quad Core, 4 Threads",4 GB LPDDR5 RAM,64 GB Hard Disk,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS,1 Year Warranty
Lenovo IdeaPad Slim 3 14IRU8 82X6004GIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹40,499",,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo Yoga Pro 7 14IMH9 83E2005EIN Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graphics),"₹1,30,000",68,Intel Core Ultra 7 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"14.5 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion Aero 13-bg0016AU Laptop (AMD Ryzen 5 8640U/ 16GB / 512GB SSD/ Win11),"₹76,990",,8th Gen AMD Ryzen 5 8640U,"Hexa Core, 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,AMD Radeon AMD,"13.3 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
HP Chromebook 14a-nf0016tu Laptop (Intel Processor N200/ 8GB/ 128GB UFS/ Chrome OS),"₹37,990",,Intel N200,"Quad Core, 4 Threads",8 GB LPDDR5 RAM,128 GB Hard Disk,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS,1 Year Warranty
HP Chromebook x360 14b-cd0011TU Laptop (Intel Processor N100/ 4GB/ 128GB UFS/ Chrome OS),"₹35,990",,Intel N100 N100,"Quad Core, 4 Threads",4 GB LPDDR5 RAM,128 GB Hard Disk,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS OS,1 Year Warranty
HP 15s-fy5010TU Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),"₹30,999",54,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Gigabyte G6 MF-H2IN853SH Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹97,305",65,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,2 Year Warranty
Asus TUF Gaming F15 FX507VU-LP210W Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,00,990",69,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook Go 15 E510KA-EJ011WS Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),"₹26,990",,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,Intel HD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Dell G15-5535 Gaming Laptop (AMD Ryzen 5 7640HS/ 16GB/ 1TB SSD/ Win11/ RTX 3050 6GB Graph),"₹79,990",72,7th Gen AMD Ryzen 5 7640HS,"Hexa Core, 12 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook S 15 OLED 2024 S5506MA-MA951WS Laptop (Intel Core Ultra 9 185H/ 16GB/ 1TB SSD/ Win11),"₹1,19,990",63,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Integrated Arc,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad 1 14IGL7 82V6007YIN Laptop ( Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),"₹24,490",,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated UHD,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 5 14IMH9 83DA0002IN Laptop (Intel Core Ultra 5 125H/ 16 GB RAM/ 512GB SSD/ Win 11),"₹73,190",59,Intel Core Ultra 5 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Integrated Intel Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming A15 FA506NC-HN083W Laptop (AMD Ryzen 5 7535HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),"₹71,490",63,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo LOQ 15IRX9 83DV00LWIN Gaming Laptop (13th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 6GB RTX4050),"₹87,990",69,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",24 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad 5i 83DT004SIN Laptop (Intel Core 5 120U/ 16 GB RAM/ 512GB SSD/ Win 11),"₹80,690",62,Intel Core 5 120U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Integrated Intel,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 3 15IRH8 83EM009YIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹72,990",56,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Victus 15-fb2114AX Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹87,990",73,8th Gen AMD Ryzen 7 8845HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook 15 X1504VA-NJ540WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹50,500",54,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook S 15 OLED 2024 S5507QAD-MA751WS Laptop (Qualcomm Snapdragon X Elite/ 16GB/ 1TB SSD/ Win11),"₹99,990",53,Qualcomm Snapdragon X Elite X1E 78 100,"12 Cores, 12 Threads",16 GB LPDDR5X RAM,1 TB SSD,Qualcomm Adreno GPU,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
HP Spectre x360 16-aa0015TU Laptop ( Intel Evo Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),"₹1,40,200",74,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5x RAM RAM,1 TB SSD,Intel Arc Graphics,"16 inches, 2560 x 1600 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 3 83EQ005VIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹49,990",57,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Pro 5 83D5000SIN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ RTX 4050 6GB Graphics),"₹1,31,990",61,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,Integrated Intel Arc Graphics,"16 inches, 2048 x 1280 pixels",Windows 11 OS,1 Year Warranty
MSI Modern 15 H B13M-224IN Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),"₹71,490",66,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Dell XPS 16 9640 OLED Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11/ RTX 4060 8GB Graphics),"₹3,15,020",,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5x RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16.3 inches, 3840 x 2400 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
